ACTL_FMLY_NUM,AGE,ARPU,AUTR_FAIL_MCNT,AUTR_FAIL_YN,AVG_CALL_FREQ,AVG_CALL_TIME,AVG_STLN_RATE,CB_GUIF_AMT,CB_GUIF_CNT,CNTT_LAMT_CNT,CNTT_LAMT_YN,CPT_LNIF_AMT,CPT_LNIF_BIG,CPT_LNIF_RATIO,CRDT_CARD,CRDT_CARD_CNT,CRDT_GRAD_DIFF,CRDT_LOAN_CNT,CRDT_OCCR_MDIF,CRLN_30OVDU_RATE,CRLN_OVDU_RATE,CRMM_OVDU_AMT,CTCD_OCCR_MDIF,CUST_FMLY_NUM,CUST_JOB_INCM,DTI,FAIL_COUNT,FMLY_CLAM_CNT,FMLY_GDINS_MNPREM,FMLY_PLPY_CNT,FMLY_SVINS_MNPREM,FMLY_TOT_PREM,FYCM_PAID_AMT,GDINS_MON_PREM,HIGH_AMT_RATE,HSHD_INFR_INCM,LAST_CHLD_AGE,LNIF_CNT,LOW_AMT_RATE,LT1Y_CLOD_RATE,LT1Y_CTLT_CNT,LT1Y_CTLT_YN,LT1Y_MXOD_AMT,LT1Y_PEOD_RATE_YN,LT1Y_SLOD_RATE,LT1Y_STLN_AMT,LTST_CRDT_GRAD,L_H_RATE,MATE_JOB_INCM,MAX_MON_PREM,MIN_CNTT_DATE,MOBL_FATY_PRC,MOBL_PRIN,MON_TLFE_AMT,NUM_DAY_SUSP,NUM_DAY_SUSP_YN,OVDU_HIGH_RATE,PREM_OVDU_RATE,SPART_LNIF_CNT,SPART_LNIF_YN,SPTCT_OCCR_MDIF,STLN_REMN_AMT,STRT_CRDT_GRAD,SVINS_MON_PREM,TEL_CNTT_QTR,TEL_OVDU_RATE,TLFE_UNPD_CNT,TOTAL_DELAY_RATE,TOT_CRLN_AMT,TOT_LNIF_AMT,TOT_LOAN_CNT,TOT_PREM,TOT_REPY_AMT,dv_0_1,dv_10_11,dv_10_9,dv_11_10,dv_11_12,dv_12_11,dv_12_13,dv_13_12,dv_13_14,dv_14_13,dv_14_15,dv_15_14,dv_15_16,dv_16_15,dv_16_17,dv_17_16,dv_17_18,dv_18_17,dv_18_19,dv_19_18,dv_19_20,dv_1_0,dv_1_2,dv_20_19,dv_20_21,dv_21_20,dv_21_22,dv_22_21,dv_22_23,dv_23_22,dv_23_24,dv_24_23,dv_24_25,dv_25_24,dv_25_26,dv_26_25,dv_26_27,dv_27_26,dv_27_28,dv_28_27,dv_28_29,dv_29_28,dv_29_30,dv_2_1,dv_2_3,dv_30_29,dv_30_31,dv_31_30,dv_31_32,dv_32_31,dv_32_33,dv_33_32,dv_33_34,dv_34_33,dv_34_35,dv_35_34,dv_35_36,dv_36_35,dv_36_37,dv_37_36,dv_37_38,dv_38_37,dv_38_39,dv_39_38,dv_39_40,dv_3_2,dv_3_4,dv_40_39,dv_40_41,dv_41_40,dv_41_42,dv_42_41,dv_42_43,dv_43_42,dv_43_44,dv_44_43,dv_44_45,dv_45_44,dv_45_46,dv_46_45,dv_46_47,dv_47_46,dv_47_48,dv_48_47,dv_48_49,dv_49_48,dv_49_50,dv_4_3,dv_4_5,dv_50_49,dv_50_51,dv_51_50,dv_51_52,dv_52_51,dv_52_53,dv_53_52,dv_53_54,dv_54_53,dv_54_55,dv_55_54,dv_55_56,dv_56_55,dv_56_57,dv_57_56,dv_57_58,dv_58_57,dv_58_59,dv_59_58,dv_59_60,dv_5_4,dv_5_6,dv_60_59,dv_60_61,dv_61_60,dv_61_62,dv_62_61,dv_62_63,dv_63_62,dv_63_64,dv_64_63,dv_64_65,dv_65_64,dv_65_66,dv_66_65,dv_66_67,dv_67_66,dv_67_68,dv_68_67,dv_68_69,dv_69_68,dv_69_70,dv_6_5,dv_6_7,dv_70_69,dv_70_71,dv_71_70,dv_71_72,dv_72_71,dv_72_73,dv_73_72,dv_7_6,dv_7_8,dv_8_7,dv_8_9,dv_9_10,dv_9_8,SEX_0,SEX_1,SEX_2,TEL_MBSP_GRAD_0,TEL_MBSP_GRAD_E,TEL_MBSP_GRAD_Q,TEL_MBSP_GRAD_R,TEL_MBSP_GRAD_W,CBPT_MBSP_YN_N,CBPT_MBSP_YN_Y,PAYM_METD_0,PAYM_METD_G,PAYM_METD_K,PAYM_METD_O,PAYM_METD_R,LINE_STUS_S,LINE_STUS_U,LT1Y_PEOD_RATE_C_0,LT1Y_PEOD_RATE_C_10,LT1Y_PEOD_RATE_C_20,LT1Y_PEOD_RATE_C_30,LT1Y_PEOD_RATE_C_40,LT1Y_PEOD_RATE_C_50,LT1Y_PEOD_RATE_C_60,LT1Y_PEOD_RATE_C_90,LT1Y_PEOD_RATE_C_91,OCCP_NAME_C_01,OCCP_NAME_C_02,OCCP_NAME_C_03,OCCP_NAME_C_04,OCCP_NAME_C_05,OCCP_NAME_C_06,OCCP_NAME_C_07,OCCP_NAME_C_08,OCCP_NAME_C_09,OCCP_NAME_C_10,OCCP_NAME_C_11,OCCP_NAME_C_12,OCCP_NAME_C_13,OCCP_NAME_C_14,OCCP_NAME_C_15,OCCP_NAME_C_16,MATE_OCCP_NAME_C_01,MATE_OCCP_NAME_C_02,MATE_OCCP_NAME_C_03,MATE_OCCP_NAME_C_04,MATE_OCCP_NAME_C_05,MATE_OCCP_NAME_C_06,MATE_OCCP_NAME_C_07,MATE_OCCP_NAME_C_08,MATE_OCCP_NAME_C_09,MATE_OCCP_NAME_C_10,MATE_OCCP_NAME_C_11,MATE_OCCP_NAME_C_12,MATE_OCCP_NAME_C_13,MATE_OCCP_NAME_C_14,MATE_OCCP_NAME_C_15,MATE_OCCP_NAME_C_16,TARGET
1,50,50000,0,0.0,266,512,0,0,0,0,0.0,0,0,0.0,147,3,0,0,0,0,0,0,49,1,5500,28.364,0,0,0,1,0,6000000,0,0,1.0,8000,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,50000,0,0.0,0.0,0,0,0.0,0,0,0,0,19982,0.0,0,0,0,156001,-0.4,6000000,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,49.0,0.020408163265306117,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.020408163265306117,0.0001818181818181818,5500.0,193.9077704131998,0.00515709090909091,28.364,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,50000.0,1.0,1.0,0.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.000125,8000.0,8000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.51953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19982.0,19982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924812030075188,512.0,156001.0,156001.0,-2.564086127653028e-06,-6.666666666666667e-08,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,45,50000,0,0.0,0,256,100,0,0,0,0.0,6001,0,0.25,74,2,-4,1,1,0,48,0,37,1,0,0.0,0,1,0,1,0,4000000,300000,0,24001.62502,7200,0,3,0.250031249,0,0,0.0,0,0.0,20,0,4,15001.00017,0,0,200201,500000,160000,100000,0,0.0,0.0,22,1,1.0,1,0,0,0,20151,0.0,0,42,4000000,24001,0.01,4000000,4000000,0.022222222222222227,0.0,0.0,0.0,0.0,6001.0,6001.0,0.0,0.0,0.25,0.0033783783783783786,296.0,37.0,0.027027027027027032,2.0,-2.0,-4.0,1.0,1.0,1.0,1.0,45.0,0.0009,0.0,0.0,48.0,48.0,0.0,0.0,37.0,37.0,0.027027027027027032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1111.111111111111,50000.0,1.0,1.0,0.0,0.0,4000000.0,13.333333333333336,0.075,300000.0,0.0,0.0,24001.62502,3.333559030555556,0.29997968862526625,7200.0,0.0,0.0,3.0,11.998500235464569,0.08334374966666667,0.250031249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,4.0,0.0002666488870521758,3750.2500425,15001.00017,0.0,0.0,0.0,0.0,0.0,0.0,200201.0,0.400402,2.4974900225273595,3.125,0.32,1.6,0.625,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.045454545454545456,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20151.0,20151.0,0.0,0.0,0.0,0.0,42.0,1.05e-05,95238.09523809524,166.65972251156202,256.0,2.56,0.00600025,2400100.0,4.1664930627890507e-07,2.5e-09,400000000.0,1.0,1.0,0.390625,100.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,25,40000,11,1.0,80,125,0,0,0,0,0.0,1,0,1.0,219,3,0,0,0,0,0,60000,73,1,0,0.0,11,0,340000,0,0,5000000,0,340000,0.0,4300,0,2,1.0,0,0,0.0,60000,1.0,0,0,0,1.0,0,340000,0,500000,180000,60000,0,0.0,1.0,53,1,1.0,0,0,0,0,20123,1.0,0,53,0,1,0.41,5000000,0,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0045662100456621,219.0,73.0,0.0136986301369863,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.000625,0.0,0.0,0.0,0.0,60000.0,821.917808219178,0.001216666666666667,73.0,0.0136986301369863,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,340000.0,340000.0,1600.0,3636.363636363637,0.0,0.0,0.0,0.0,5000000.0,5000000.0,0.0,0.0,340000.0,340000.0,0.0,0.0,4300.0,4300.0,0.0,0.0,2.0,2.0,0.5,1.0,0.000275,11.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,1.6666666666666667e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09090909090909093,0.0125,340000.0,340000.0,0.0,0.0,500000.0,2.7777777777777777,0.36,3.0,0.3333333333333333,60000.0,0.0,0.0,0.0,0.0,1.0,0.018867924528301886,53.0,53.0,0.018867924528301886,1.0,80.0,0.64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20123.0,20123.0,4.969437956567113e-05,1.0,0.0,0.0,53.0,53.0,0.0,0.0,1.5625,125.0,1.0,2.4390243902439024,0.41,8.199999999999999e-08,12195121.951219512,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,40,70000,0,0.0,513,659,0,0,0,0,0.0,0,0,0.0,85,1,0,0,25,0,0,0,85,1,6000,1.5,0,0,0,1,0,30000000,0,0,9002.0,6000,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,590000,0,900000,170000,80000,0,0.0,0.0,0,0,0.0,0,0,0,0,20112,0.0,0,0,0,9001,-0.4,30000000,0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,25.0,25.0,40.0,0.0005714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.011764705882352941,0.00016666666666666666,6000.0,4000.0,0.00025,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,70000.0,1.0,1.0,0.0,0.0,30000000.0,30000000.0,0.0,0.0,0.0,0.0,9002.0,1.5003333333333333,0.6665185514330149,6000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590000.0,590000.0,0.0,0.0,900000.0,5.294117647058823,0.18888888888888888,2.125,0.4705882352941176,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.7784522003034902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20112.0,20112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284600389863548,659.0,9001.0,9001.0,-4.4439506721475393e-05,-1.3333333333333334e-08,30000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,45,40000,2,1.0,0,257,93,0,0,0,0.0,0,0,0.0,726,6,0,0,1,0,0,0,121,2,5700,25.79,3,17,490000,0,0,25000000,6200000,230000,147001.8367,10100,19,5,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,230000,0,900000,280000,70000,1,1.0,0.0,0,1,1.0,1,4000000,0,0,20143,0.0,0,0,0,147001,-0.71,17000000,0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,121.0,0.008264462809917356,6.0,0.0,0.0,0.0,0.0,1.0,1.0,11.25,0.001125,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,0.0003508771929824561,2850.0,221.01589763474212,0.004524561403508771,8.596666666666666,0.1163241566498643,0.17647058823529413,5.666666666666668,3.469387755102041e-05,28823.529411764703,490000.0,888.8888888888888,20000.0,0.0,0.0,0.0,0.0,25000000.0,4.032258064516129,0.248,26.956521739130434,0.03709677419354839,1.564606301276234,0.6391384204347826,14.554637297029705,0.06870662453430419,531.578947368421,0.001881188118811881,3.8,0.2631578947368421,5.0,0.0,0.0,5e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,230000.0,230000.0,0.0,0.0,900000.0,3.2142857142857144,0.3111111111111111,4.0,0.25,70000.0,1.4285714285714285e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.5e-07,4000000.0,4000000.0,0.0,0.0,0.0,0.0,20143.0,20143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,2.763440860215054,147001.0,147001.0,-4.829899116332542e-06,-4.1764705882352936e-08,17000000.0,17000000.0,0.0,0.3618677042801556,93.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,55,100000,0,0.0,451,272,27,0,0,0,0.0,0,0,0.0,484,4,0,0,13,0,0,0,121,1,0,0.0,0,1,0,1,0,6000000,100000,0,21001.07778,10600,0,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,6100,0,0,900000,0,120000,0,0.0,0.0,1,1,1.0,25,2000000,0,0,19991,0.0,0,1,0,270001,-0.31,6000000,0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,121.0,0.008264462809917356,4.0,0.0,0.0,0.0,0.0,13.0,13.0,27.5,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1818.1818181818185,100000.0,1.0,1.0,0.0,0.0,6000000.0,60.0,0.016666666666666666,100000.0,0.0,0.0,21001.07778,1.9812337528301889,0.5047360002682681,10600.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,900000.0,0.0,0.0,120000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,451.0,1.6580882352941178,1.0,0.04,25.0,1.25e-05,80000.0,2000000.0,0.0,0.0,0.0,0.0,19991.0,19991.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6031042128603105,10.074074074074074,270001.0,270001.0,-1.1481438957633492e-06,-5.166666666666666e-08,6000000.0,6000000.0,0.0,0.09926470588235294,27.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,50,20000,0,0.0,181,126,0,0,0,0,0.0,0,0,0.0,121,1,0,0,0,0,0,0,121,2,4900,3.0610000000000004,0,1,120000,6,0,48000000,400000,0,1.0,8700,24,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,3700,130000,0,400000,0,20000,0,0.0,0.0,1,0,0.0,0,0,0,0,20143,0.0,0,1,0,15001,-0.4,17000000,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,0.00040816326530612246,2450.0,1600.7840574975498,0.0006246938775510204,3.0610000000000004,0.0,0.0,1.0,8.333333333333334e-06,120000.0,20000.0,400.0,20000.0,5e-05,6.0,0.0,0.0,48000000.0,120.0,0.008333333333333333,400000.0,0.0,0.0,1.0,0.00011494252873563218,8700.0,362.5,0.0027586206896551718,24.0,0.04166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.02846153846153846,0.0,0.0,35.135135135135144,130000.0,0.0,0.0,400000.0,400000.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,181.0,1.4365079365079363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20143.0,20143.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6961325966850829,126.0,15001.0,15001.0,-2.666488900739951e-05,-2.3529411764705885e-08,17000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,35,50000,12,1.0,153,122,0,0,0,0,0.0,0,0,0.0,484,4,0,0,25,0,0,0,121,1,3500,7.715,12,1,40000,0,0,3000000,200000,40000,27002.0,3900,9,1,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0,50000,0,1000000,0,120000,0,0.0,0.0,24,0,0.0,0,0,0,0,20131,0.0,0,24,0,27001,-0.4,3000000,0,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,121.0,0.008264462809917356,4.0,0.0,0.0,0.0,0.0,25.0,25.0,17.5,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,0.00028571428571428574,3500.0,453.6616979909268,0.002204285714285714,0.6429166666666667,1.5554115359688918,12.0,0.08333333333333333,2.5e-05,40000.0,40000.0,1428.571428571429,4166.666666666667,0.0,0.0,0.0,0.0,3000000.0,15.0,0.06666666666666668,5.0,0.2,1.4813717502407229,0.67505,6.923589743589742,0.14443374564847047,433.33333333333326,0.002307692307692308,9.0,0.1111111111111111,1.0,0.0,0.0,0.00023999999999999998,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.006535947712418301,50000.0,50000.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,120000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,153.0,1.2540983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20131.0,20131.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.7973856209150327,122.0,27001.0,27001.0,-1.4814266138291175e-05,-1.3333333333333334e-07,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,60,30000,1,1.0,0,94,0,0,0,0,0.0,0,0,0.0,242,2,0,0,0,0,0,0,121,4,0,0.0,1,5,990000,2,790000,70000000,2800000,790000,0.0,8700,39,2,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0,790000,0,400000,0,30000,0,0.0,0.0,17,1,1.0,0,0,0,0,20111,0.0,0,17,0,9001,0.49,32000000,0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,0.008264462809917356,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,121.0,30.25,0.033057851239669415,4.0,0.0,0.0,0.0,0.0,1.0,0.2,5.0,5.0505050505050515e-06,198000.0,495000.0,500.0,30000.0,2.0202020202020198e-06,2.531645569620253e-06,395000.0,0.011285714285714286,88.60759493670885,25.0,0.04,3.5443037974683542,0.28214285714285714,790000.0,0.0,0.0,8700.0,223.0769230769231,0.004482758620689655,19.5,0.05128205128205128,2.0,0.0,0.0,3.333333333333333e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,790000.0,790000.0,0.0,0.0,400000.0,400000.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.05882352941176471,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20111.0,20111.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,94.0,94.0,9001.0,18369.38775510204,5.4438395733807346e-05,1.53125e-08,65306122.4489796,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,25,60000,0,0.0,24,263,0,0,0,0,0.0,0,0,0.0,74,2,0,0,25,0,0,0,37,1,4700,0.0,0,0,0,0,200000,6000000,0,0,2.0,4700,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,200000,0,1000000,880000,140000,0,0.0,0.0,0,0,0.0,0,0,0,200000,20161,0.0,0,0,0,1,-0.4,6000000,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,37.0,0.027027027027027032,2.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.027027027027027032,0.0002127659574468085,4700.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,60000.0,0.0,0.0,200000.0,0.03333333333333333,30.0,6000000.0,0.0,0.0,0.0,0.0,2.0,0.000425531914893617,2350.0,4700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0.0,0.0,1000000.0,1.1363636363636365,0.88,6.2857142857142865,0.1590909090909091,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.09125475285171104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,9.92014285005704,0.10080499999999999,20161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.958333333333336,263.0,1.0,1.0,-0.4,-6.666666666666667e-08,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
